videoId,videoTitle,channelTitle,commentId,parentCommentId,isReply,authorChannelId,authorDisplayName,text,publishedAt,likeCount,totalReplyCount,parentAuthorChannelId,parentAuthorDisplayName
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURA9K8oNBzDZr,UgxtoXE6QDKk41tC9F54AaABAg,True,UCbTnutIlmuwNmU0feacmpLA,@A-good-person198,"Honestly, it should’ve been Sydney in my opinion. We were colonised first and are just the better place in general lol. No offence to Melbourne, but everyone knows it.",2024-10-08T06:51:28Z,1,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURA9X1rlzFCEl,UgxtoXE6QDKk41tC9F54AaABAg,True,UCDoGRLaaMtdVBEAzJ_s5eIA,@JBSbass,@sirsillybilly well made up bit of drunken slander that there bill,2024-10-13T07:00:53Z,0,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURAAXctAhdfp4,UgxtoXE6QDKk41tC9F54AaABAg,True,UCWdW6hHnLAUeJVUGJC03Cug,@robbiesheppard3280,"@000Responses There were rockets and battleship artillery, aircraft carriers and long range bombers...",2024-11-07T09:04:31Z,1,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURAAXzmG3jqe5,UgxtoXE6QDKk41tC9F54AaABAg,True,UCtO7iZ7J7kLFFRYr1ZJwQ8A,@000Responses,​@robbiesheppard3280 Those were still pretty rudimentary in 1913,2024-11-07T12:24:33Z,1,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURAAyVZtlWutj,UgxtoXE6QDKk41tC9F54AaABAg,True,UCpNSvyAPnY5ASOHdooRz9Sw,@judileeming1589,@DrBison007or the richest city on Earth for decades.,2024-11-18T04:50:35Z,2,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURADbT1BVYO82,UgxtoXE6QDKk41tC9F54AaABAg,True,UClQum0wTlFShAEwXZp2iTwA,@sampuatisamuel9785,​@sirsillybilly😂😂😂,2025-01-22T19:40:01Z,0,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURADbT5u5LZle,UgxtoXE6QDKk41tC9F54AaABAg,True,UClQum0wTlFShAEwXZp2iTwA,@sampuatisamuel9785,​@brad30three😂😂😂,2025-01-22T19:40:39Z,0,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURARlBkw7rsTN,UgxtoXE6QDKk41tC9F54AaABAg,True,UCDg2hvWo79Yl6KvwJTMOypw,@Viviiiii_is_here,@w0lfm4n43nah,2026-01-09T13:41:02Z,0,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgxtoXE6QDKk41tC9F54AaABAg.A3Cnb290zURARlBrbSRir3,UgxtoXE6QDKk41tC9F54AaABAg,True,UCDg2hvWo79Yl6KvwJTMOypw,@Viviiiii_is_here,@A-good-person198nah,2026-01-09T13:41:57Z,0,0,UCbD6AJsLipk48A2VahMzIxg,@veronicamaine3813
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg,,False,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101,As a Canadian this is basically the Toronto-Vancouver dynamic,2024-05-07T09:16:19Z,1702,36,,
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA37swDSmQB4,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC0YRup3mADnA-33CnO-Q5gw,@yellowcricket8597,Love Vancouver! ❤❤,2024-05-07T09:24:44Z,16,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA38THMZlHmS,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCfUM8S10YQ-eYUkZwoGHSdw,@solmae,😂 I literally feel this.,2024-05-07T14:51:04Z,5,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA38hUOQ3egC,Ugzbclp5gC-dAHe-yo54AaABAg,True,UClSrmGba8NuYxvGl2pUQTKg,@EveningMoonFlower,Really? 😂 I love knowing this.  Thank you.  Wait do both do this or only Toronto people?,2024-05-07T17:03:55Z,4,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA39_2xJaix3,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCVDT-K4bixuW-4Wilmo8cPQ,@thhseeking,@yellowcricket8597 Vancouver has the Helpful Vet :P,2024-05-08T01:09:31Z,7,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3A-Rfyzhlx,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCBj73AFbW_DbW8TRgW0LtYA,@sylvienelson9349,Hahahaha I went there and my family is Canadian I get this 😂,2024-05-08T05:08:49Z,3,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3Bpbmx4yXI,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCoPiu4uY0DSx75aGUIZXUPQ,@dericofdorking,Which is which? 😅,2024-05-08T22:12:42Z,5,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3BzMDcl_Ue,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCkYRJZfH918KksLRoGElGAg,@gidiess7880,"Came here to say this 😂 
Vancouver = Melbourne 
Toronto = Sydney",2024-05-08T23:37:49Z,27,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3DwqSctMQo,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCexgIEPAIXUpRle15amNWHQ,@stevenburrito7032,Except Toronto is a frigid arctic hellscape 9 months out of the year.,2024-05-09T17:54:21Z,18,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3Egm4AJ-gR,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCoVoS712TSBJxHumQjSLnpg,@Eosinophyllis,This is how I feel as a winnipegger going to either city. A flux of 5 meters is too hilly for me,2024-05-10T00:53:11Z,7,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3HFXFz1bVL,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCCJGj6PtUt7ZiHyULildoGg,@historyrepeating,"Absolutely agree… I visited both
Sydney and Melbourne and immediately felt at home in Melbourne as a Vancouverite lmao (which is interesting considering Sydney is on the water like Van)",2024-05-11T00:44:04Z,10,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3IDf7rJZh_,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCcadBB8Sx1W6-oTOXmhNBfQ,@loelds4817,"Melbourne people: “sydney is terrible”
Sydney people: “I don’t know her”",2024-05-11T09:47:03Z,5,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3Jo6pslHzO,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC7rsFqNFp0k9wvB07RWXFOg,@TheMelbournelad,Vancouver seems to be very much like Melbourne from what I have heard. Even the climate,2024-05-12T00:33:31Z,5,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3VbKPkNXn9,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCSp_vAnG7nX9L1jqjF11mRQ,@kadmow,Or the Aus/NZ  in everything...,2024-05-16T14:32:40Z,2,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3_67RTnf7y,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCeA4t6wCNrF5MQNJS40Pl5w,@leapingdt,Ontario - Vancouver and Toronto,2024-05-18T08:27:28Z,1,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA3kBWGT2L-9,Ugzbclp5gC-dAHe-yo54AaABAg,True,UChp_WsMjTcrdaWXBjbQIZVQ,@asimpleuser,​@gidiess7880isn't Melbourne more like Montreal?,2024-05-22T15:46:12Z,4,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA41giM0Lam4,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC7njnjtsNlHpHxZCn2jVUpA,@sammiller6631,@EveningMoonFlower Toronto talks about how it's better than everyone else. Toronto is extremely insecure.,2024-05-29T20:13:56Z,3,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA41gvyd9lob,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC7njnjtsNlHpHxZCn2jVUpA,@sammiller6631,"@gidiess7880 Nah, Toronto is the butt of everyone else's jokes. It's a tries-too-hard edgelord, which is as unCanadian as you can be.",2024-05-29T20:15:48Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA41h6AaasMl,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC7njnjtsNlHpHxZCn2jVUpA,@sammiller6631,@asimpleuser isn't Montreal more like Adelaide?,2024-05-29T20:17:19Z,1,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA45ZYN8xLG8,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCOBcI9Lc_csnDx_pbJHRFhQ,@chriskostopoulos8142,"No its not, more Montreal v Toronto. Montreal being Melbourne (stuck up and think they are they center of the universe) and Sydney (don't give a shit) being Toronto. Perth is more Vancouver except Perth is a nice city and not a shit hole like Vancouver.",2024-05-31T08:19:30Z,4,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA45y1b_1ZYe,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC7njnjtsNlHpHxZCn2jVUpA,@sammiller6631,"@chriskostopoulos8142 Toronto is stuck up and think they are the center of the universe. Montreal is just French, so some stuck-upness is expect anywhere French is spoken.",2024-05-31T12:02:13Z,3,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA47qR5vS70M,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCOBcI9Lc_csnDx_pbJHRFhQ,@chriskostopoulos8142,@sammiller6631 Haha true enough.,2024-06-01T05:34:16Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA4Rb2pbfWvi,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC-gSqSmpQJPxDR7_V4GEEHA,@Entername-md1ev,"@gidiess7880 nah I’d say Toronto = Sydney, Montreal = Melbourne, Vancouver = Brisbane, Calgary = Perth, Edmonton = Adelaide, Ottawa = Canberra",2024-06-08T21:44:42Z,5,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA4o1yYjYVpI,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCVsq2R9GrqYd8AjI2wtKi1g,@paulbell4062,​@stevenburrito7032 ok to hell with that 😊,2024-06-18T00:11:10Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA5E7Fp3RL2n,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC6x9lEqdKdgTPHqOsyD0rXg,@hellfreezer3037,"@gidiess7880 nah, its actually the opposite. sydney is more like vancouver, while melbourne is more like toronto",2024-06-28T12:36:51Z,3,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA5E7Lu0hCUJ,Ugzbclp5gC-dAHe-yo54AaABAg,True,UC6x9lEqdKdgTPHqOsyD0rXg,@hellfreezer3037,i thot is toronto-montreal,2024-06-28T12:37:41Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA9AswqgZp8Q,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCN80huolP5DTZ6-QUdRJnNA,@sherylbegby,Totally! In New Zealand it's Wellington/Auckland. In Germany it's Hamburg/Berlin (though some swear by Munich).,2024-10-04T16:30:54Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA9AtDyg8q6X,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCN80huolP5DTZ6-QUdRJnNA,@sherylbegby,Is that Montreal crying all alone in the corner?,2024-10-04T16:33:23Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA9AvNFf6gIx,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCN80huolP5DTZ6-QUdRJnNA,@sherylbegby,"@gidiess7880 Totally. One considers itself hip and (claims to have) better cafés, its youth are more into subcultures and there's a better music scene; the other is a little boring, commercial, and there are suits everywhere; yet the coffee is just as good, if not better. I don't know whether or not this maps onto Vancouver/Toronto well at all. I found Toronto quite commercial, while Vancouver had more counterculture. Dunno if that's your perception.",2024-10-04T16:52:07Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZA9yhBbfz38L,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCOmJWkX0mrkmtB0v1SqLiWQ,@franciscopozole,​@TheMelbourneladit reminded me very strongly of Sydney. I lived in both for 2 years. Toronto sucks though. And Melbourne feels exactly like Sydney. I don't get the rivalry. Melbourne just has a crap harbour. But otherwise they are the same. Same with Brisbane. The differences were so minor it seems like a manufactured rivalry.,2024-10-24T10:09:28Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZAB-79LeU7Jv,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCzynCD8HcUoDTPx-rR8qC6A,@virendrasinhgajendrasinhza5320,What about Ottawa?,2024-11-18T19:55:43Z,1,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZABFqop3-mcL,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCU4jTL_EE9QyYfC7fSu-qIw,@bipflip-g7p,​@sherylbegby😅,2024-11-25T07:51:20Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZABFrJgkK4_Y,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCU4jTL_EE9QyYfC7fSu-qIw,@bipflip-g7p,"Toronto-Montreal....  When I was a teenager,  got a lot of Montreal ""refugees"" due to politics.    They'd talk about how great it was, and I'd be thinking, ""Then what the hell are you doing in Toronto??""",2024-11-25T07:55:41Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZABbQXKAqqwK,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCSvMj4BNXcUVMZGHzcE0ySg,@valentinventures,"Nah. Melbourne is Montreal and Sydney is Toronto. If you’ve lived in both, you’ll get it. Vancouver is probably the Brisbane of the equation.",2024-12-04T02:15:24Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZAHlL77hD_HS,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCH785n31k2lwUHL-t5Nqg7w,@gcree20,"I lived in Canada for most of my life and this is not true. No one in the west talks about the east and vice versa. If there are rivalries, they are between cities that are nearby. Like Edmonton and Calgary for example.",2025-05-06T01:48:54Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZARpBA7qa3g5,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCwkiTTn3zn5AW6VtvWwAVtQ,@DeathQuokka,"@loelds4817 Meh, Sydney has so many Victoria Streets, but Melbourne doesn't even have a single New South Wales Street.",2026-01-11T02:52:50Z,1,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,Ugzbclp5gC-dAHe-yo54AaABAg.A37rybc8laZAW2f25FBwQQ,Ugzbclp5gC-dAHe-yo54AaABAg,True,UCvEGqJel-5ujOawLPf_yqwA,@trevorramballe2826,Same. I'm from Toronto and what you said is bang on. I'm actually considering a move to Sydney.,2026-04-26T03:57:34Z,0,0,UCTynmV2jiMrVSyo7fGZXGIw,@calebcaldwell1101
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg,,False,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881,"MELBOURNE: I feel bad for you.
SYDNEY: I don't think about you at all.",2024-05-15T11:23:12Z,798,17,,
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLA4eIq9wm4Kj,UgwwcjMqa0muGEb9G0p4AaABAg,True,UC4bIZyEyMB5zy6Hafonlprg,@isaacmensahboadu9218,😂😂😂😂 facts,2024-06-14T05:26:10Z,4,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLA7JvIGGO3ul,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCjRSZF0Gf-IvJCRb10T5d0w,@eyes2338,Sydney people stopped comparing 15 years ago.,2024-08-19T11:41:49Z,3,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLA7QezyTOkFd,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCT4_ADjPNcnVUCESZSQ9c1A,@allieniner675,"Brisbane: Don’t forget about me! We have beaches, the Great Barrier Reef and some cool theme parks!
Sydney & Melbourne: Shut up, Brisbane!
😂 It’s almost like the 3 are siblings!",2024-08-22T02:34:03Z,22,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLA7REtRQRCbe,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCjRSZF0Gf-IvJCRb10T5d0w,@eyes2338,"@allieniner675 Forget about Brisbane, You're even more amazing than the whole of QLD.",2024-08-22T07:56:29Z,0,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLA8B5m6D0WXp,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCV8Vte-nZQ1NjbvjO8a5nbQ,@scottsterling4713,"@eyes2338 that’s cause Sydney been losing to Melbourne for the last 25 years. Every year since 1901, Melbourne has been voted the better or best city by international standards.",2024-09-09T22:00:23Z,3,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLA8BGZRrRb68,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCjRSZF0Gf-IvJCRb10T5d0w,@eyes2338,@scottsterling4713  I don't think anyone cares only people in Melbourne. I'm not sure what's happening Melbourne but I'm enjoying spring in Sydney.,2024-09-09T23:34:38Z,2,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLAAZ8lfI_EB9,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCKu35D4mXmB_7PrKHJsOSWg,@FaultAndDakranon,Sydney never cares about its impact on anyone else.,2024-11-07T23:11:06Z,1,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
MzgZV6CKDL4,But there’s a harbour! #australia #sydney #melbourne #sydneylife #melbournecity,Jenny Tian,UgwwcjMqa0muGEb9G0p4AaABAg.A3SgqsLVcCLAAZLJ1Hq38G,UgwwcjMqa0muGEb9G0p4AaABAg,True,UCjRSZF0Gf-IvJCRb10T5d0w,@eyes2338,@FaultAndDakranon  Only time Sydney people talk about Melbourne is why they complain about Sydney. Sydney people don't proactively mention about Melbourne maybe 15 years ago or pre 2000 like the foods better or people but I think there ain't much different these days.,2024-11-08T01:00:39Z,1,0,UCu3LZ8xImmQSBjFu6fp1rMA,@gospelofrye6881
